employee_number,eeceeid,eeccoid,first_name,preferred_first_name,last_name,email_address,date_of_birth,original_hire_date,seniority_date,retirement_date,job_code,job_title,job_family_code,employee_type_code,employment_status_code,employment_status,company_code,location_code,org_level_1_code,supervisor_employee_number,supervisor_name,supervisor_email,primary_key,secondary_key,scheduled_fte,termination_date
102353,EE102353,CO002,Sharon,Sharon,Mendoza,sharon.mendoza@westmarkmanufacturing.com,1985-05-17,2023-05-12,2023-05-12,,67TEC3,Senior Service Technician,TECH,RFT,T,Terminated,WSTMF,108,90,,,,102353_WSTMF,EE102353_CO002,1.0,2024-10-18
102354,EE102354,CO004,Isabella,Isabella,Baker,isabella.baker@alpineconstruction.com,2005-04-30,2023-05-12,2023-05-12,,32IT1,IT Support Technician,IT,RFT,T,Terminated,ALPNC,112,60,,,,102354_ALPNC,EE102354_CO004,1.0,2023-07-17
102355,EE102355,CO004,Stephen,Stephen,Becker,stephen.becker@alpineconstruction.com,1978-07-30,2023-05-12,2023-05-12,,94LEG2,Paralegal,LEGAL,RFT,A,Active,ALPNC,100,170,,,,102355_ALPNC,EE102355_CO004,1.0,
102356,EE102356,CO004,Charles,Charles,Phillips,charles.phillips@alpineconstruction.com,1989-03-10,2023-05-15,2023-05-15,,61WHS2,Warehouse Clerk,WHSE,RPT,A,Active,ALPNC,102,60,101520,"Olsson, Jason",jason.olsson@alpineconstruction.com,102356_ALPNC,EE102356_CO004,0.53,
102357,EE102357,CO002,Marie,Marie,Gonzalez,marie.gonzalez@westmarkmanufacturing.com,1995-03-03,2023-05-15,2023-05-15,,90PRO3,Project Manager,PROJ,RPT,A,Active,WSTMF,105,70,,,,102357_WSTMF,EE102357_CO002,0.57,
102358,EE102358,CO004,Stephen,Stephen,Sanchez,stephen.sanchez@alpineconstruction.com,1989-09-27,2023-05-16,2023-05-16,,56TRD2,Journeyman Technician,TRD,RFT,A,Active,ALPNC,115,170,102467,"Hill, Lars",lars.hill@westmarkmanufacturing.com,102358_ALPNC,EE102358_CO004,1.0,
102359,EE102359,CO002,Janet,Janet,Bailey,janet.bailey@westmarkmanufacturing.com,2004-06-16,2023-05-17,2023-05-17,,77ANL1,Data Analyst,ANLYT,RFT,A,Active,WSTMF,102,250,,,,102359_WSTMF,EE102359_CO002,1.0,
102360,EE102360,CO002,Timothy,Timothy,Castillo,timothy.castillo@westmarkmanufacturing.com,1987-02-01,2023-05-17,2023-05-17,,04ADM4,Executive Assistant,ADMIN,RFT,A,Active,WSTMF,115,30,,,,102360_WSTMF,EE102360_CO002,1.0,
102361,EE102361,CO001,Mark,Mark,Perez,mark.perez@northernpipeline.com,2002-02-25,2023-05-17,2023-05-17,,25HR1,HR Coordinator,HR,RPT,A,Active,NRTHP,104,160,102299,"Martinez, Jessica",jessica.martinez@northernpipeline.com,102361_NRTHP,EE102361_CO001,0.51,
102362,EE102362,CO003,Eric,Eric,Martinez,eric.martinez@prairieresources.ca,2004-07-12,2023-05-18,2023-05-18,,65TEC1,Field Technician,TECH,RFT,A,Active,PRMRE,118,140,101731,"Young, Jose",jose.young@northernpipeline.com,102362_PRMRE,EE102362_CO003,1.0,
102363,EE102363,CO004,George,George,Watson,george.watson@alpineconstruction.com,2004-09-12,2023-05-19,2023-05-19,,42SAL2,Account Executive,SALES,RFT,T,Terminated,ALPNC,100,30,101389,"Stewart, Jacob",jacob.stewart@alpineconstruction.com,102363_ALPNC,EE102363_CO004,1.0,2023-09-24
102364,EE102364,CO004,Betty,Betty,Lopez,betty.lopez@alpineconstruction.com,1979-06-26,2023-05-19,2023-05-19,,33IT2,Systems Administrator,IT,RFT,A,Active,ALPNC,111,230,,,,102364_ALPNC,EE102364_CO004,1.0,
102365,EE102365,CO001,Nicole,Nicole,Persson,nicole.persson@northernpipeline.com,1997-12-10,2023-05-23,2023-05-23,,60WHS1,Warehouse Associate,WHSE,CON,T,Terminated,NRTHP,114,200,102155,"Young, James",james.young@northernpipeline.com,102365_NRTHP,EE102365_CO001,1.0,2024-09-22
102366,EE102366,CO004,Pamela,Pamela,Rogers,pamela.rogers@alpineconstruction.com,1975-12-27,2023-05-23,2023-05-23,,28HR4,HR Business Partner,HR,RFT,T,Terminated,ALPNC,111,180,,,,102366_ALPNC,EE102366_CO004,1.0,2024-01-28
102367,EE102367,CO002,Alexander,Alexander,Ruiz,alexander.ruiz@westmarkmanufacturing.com,1997-01-12,2023-05-25,2023-05-25,,48OPS1,Operations Assistant,OPS,RFT,T,Terminated,WSTMF,115,110,102872,"Gray, Carolyn",carolyn.gray@prairieresources.ca,102367_WSTMF,EE102367_CO002,1.0,2025-03-22
102368,EE102368,CO004,Sakura,Sakura,Fischer,sakura.fischer@alpineconstruction.com,2005-03-11,2023-05-26,2023-05-26,,72MKT3,Senior Marketing Specialist,MKTG,RFT,A,Active,ALPNC,111,130,100890,"Green, Ryan",ryan.green@alpineconstruction.com,102368_ALPNC,EE102368_CO004,1.0,
102369,EE102369,CO004,Kenneth,Kenneth,Wang,kenneth.wang@alpineconstruction.com,2002-09-25,2023-05-26,2023-05-26,,05ACC1,Accounts Payable Clerk,ACCTG,TFT,T,Terminated,ALPNC,114,160,102948,"Diaz, Ashley",ashley.diaz@northernpipeline.com,102369_ALPNC,EE102369_CO004,1.0,2024-04-12
102370,EE102370,CO004,Ashley,Ashley,Sanders,ashley.sanders@alpineconstruction.com,1978-06-09,2023-05-26,2023-05-26,,94LEG2,Paralegal,LEGAL,RFT,A,Active,ALPNC,114,60,101378,"Olsson, Robert",robert.olsson@alpineconstruction.com,102370_ALPNC,EE102370_CO004,1.0,
102371,EE102371,CO003,Sandra,Sandra,Davis,sandra.davis@prairieresources.ca,1992-06-27,2023-05-26,2023-05-26,,49OPS2,Operations Coordinator,OPS,RFT,A,Active,PRMRE,105,90,101404,"Wilson, Diane",diane.wilson@westmarkmanufacturing.com,102371_PRMRE,EE102371_CO003,1.0,
102372,EE102372,CO004,Jonathan,Jonathan,Lopez,jonathan.lopez@alpineconstruction.com,1997-02-06,2023-05-26,2023-05-26,,37IT4,Technical Lead,IT,RFT,A,Active,ALPNC,100,40,,,,102372_ALPNC,EE102372_CO004,1.0,
102373,EE102373,CO003,Diane,Diane,Wong,diane.wong@prairieresources.ca,1990-01-25,2023-05-26,2023-05-26,,48OPS1,Operations Assistant,OPS,CON,T,Terminated,PRMRE,118,190,102992,"Allen, Catherine",catherine.allen@northernpipeline.com,102373_PRMRE,EE102373_CO003,1.0,2023-10-07
102374,EE102374,CO002,Debra,Debra,Meyer,debra.meyer@westmarkmanufacturing.com,1986-05-25,2023-05-26,2023-05-26,,65TEC1,Field Technician,TECH,RFT,T,Terminated,WSTMF,124,240,100234,"Morgan, Kenji",kenji.morgan@westmarkmanufacturing.com,102374_WSTMF,EE102374_CO002,1.0,2024-07-08
102375,EE102375,CO001,Samuel,Samuel,Yamamoto,samuel.yamamoto@northernpipeline.com,1979-10-14,2023-06-01,2023-06-01,,32IT1,IT Support Technician,IT,RFT,A,Active,NRTHP,116,180,101899,"Patel, Cynthia",cynthia.patel@northernpipeline.com,102375_NRTHP,EE102375_CO001,1.0,
102376,EE102376,CO003,Gary,Gary,Young,gary.young@prairieresources.ca,1976-08-27,2023-06-01,2023-06-01,,26HR2,HR Generalist,HR,RFT,A,Active,PRMRE,124,90,100652,"Smith, Larry",larry.smith@westmarkmanufacturing.com,102376_PRMRE,EE102376_CO003,1.0,
102377,EE102377,CO003,Fatima,Fatima,Rodriguez,fatima.rodriguez@prairieresources.ca,1994-11-11,2023-06-01,2023-06-01,,16CSR4,Customer Service Team Lead,CSR,RPT,A,Active,PRMRE,118,40,,,,102377_PRMRE,EE102377_CO003,0.4,
102378,EE102378,CO003,Patrick,Patrick,Cook,patrick.cook@prairieresources.ca,2004-09-22,2023-06-02,2023-06-02,,03ADM3,Senior Administrative Coordinator,ADMIN,RFT,A,Active,PRMRE,116,200,,,,102378_PRMRE,EE102378_CO003,1.0,
102379,EE102379,CO003,Anthony,Anthony,Ward,anthony.ward@prairieresources.ca,1996-03-02,2023-06-02,2023-06-02,,85SUP5,Regional Supervisor,SUPV,RPT,T,Terminated,PRMRE,105,110,,,,102379_PRMRE,EE102379_CO003,0.63,2024-03-02
102380,EE102380,CO003,Isabella,Isabella,Diaz,isabella.diaz@prairieresources.ca,1988-08-12,2023-06-02,2023-06-02,,63WHS4,Warehouse Lead,WHSE,RFT,T,Terminated,PRMRE,105,150,,,,102380_PRMRE,EE102380_CO003,1.0,2023-10-23
102381,EE102381,CO004,Christine,Christine,Sanders,christine.sanders@alpineconstruction.com,2001-02-02,2023-06-02,2023-06-02,,71MKT2,Marketing Specialist,MKTG,RFT,A,Active,ALPNC,100,170,,,,102381_ALPNC,EE102381_CO004,1.0,
102382,EE102382,CO003,Ronald,Ronald,Myers,ronald.myers@prairieresources.ca,2001-05-07,2023-06-02,2023-06-02,,44SAL4,Sales Team Lead,SALES,RFT,T,Terminated,PRMRE,117,240,,,,102382_PRMRE,EE102382_CO003,1.0,2023-10-06
102383,EE102383,CO003,Amy,Amy,Gray,amy.gray@prairieresources.ca,1987-12-12,2023-06-02,2023-06-02,,01ADM1,Administrative Assistant,ADMIN,TFT,T,Terminated,PRMRE,100,210,101401,"Allen, Daniel",daniel.allen@prairieresources.ca,102383_PRMRE,EE102383_CO003,1.0,2023-08-05
102384,EE102384,CO003,Brenda,Brenda,Kelly,brenda.kelly@prairieresources.ca,1992-04-05,2023-06-05,2023-06-05,,44SAL4,Sales Team Lead,SALES,RFT,T,Terminated,PRMRE,121,150,,,,102384_PRMRE,EE102384_CO003,1.0,2025-04-04
102385,EE102385,CO001,Maria,Maria,Alvarez,maria.alvarez@northernpipeline.com,1991-04-05,2023-06-05,2023-06-05,,37IT4,Technical Lead,IT,RPT,A,Active,NRTHP,108,120,,,,102385_NRTHP,EE102385_CO001,0.56,
102386,EE102386,CO001,Benjamin,Benjamin,Sanders,benjamin.sanders@northernpipeline.com,1998-12-13,2023-06-07,2023-06-07,,65TEC1,Field Technician,TECH,RPT,A,Active,NRTHP,117,160,,,,102386_NRTHP,EE102386_CO001,0.49,
102387,EE102387,CO004,Donald,Donald,Perez,donald.perez@alpineconstruction.com,1994-01-04,2023-06-08,2023-06-08,,19ENG2,Engineer,ENGR,TAW,T,Terminated,ALPNC,112,90,100633,"Richardson, Ruth",ruth.richardson@alpineconstruction.com,102387_ALPNC,EE102387_CO004,1.0,2023-08-17
102388,EE102388,CO001,Mary,Mary,Gutierrez,mary.gutierrez@northernpipeline.com,2001-01-04,2023-06-08,2023-06-08,,77ANL1,Data Analyst,ANLYT,RFT,T,Terminated,NRTHP,109,200,,,,102388_NRTHP,EE102388_CO001,1.0,2025-08-14
102389,EE102389,CO001,Yuki,Yuki,Flores,yuki.flores@northernpipeline.com,1983-02-23,2023-06-09,2023-06-09,,90PRO3,Project Manager,PROJ,RFT,A,Active,NRTHP,101,90,101169,"Schneider, Christopher",christopher.schneider@northernpipeline.com,102389_NRTHP,EE102389_CO001,1.0,
102390,EE102390,CO002,Amy,Amy,Garcia,amy.garcia@westmarkmanufacturing.com,1980-07-30,2023-06-09,2023-06-09,,68TEC4,Technical Specialist,TECH,RPT,T,Terminated,WSTMF,100,230,,,,102390_WSTMF,EE102390_CO002,0.64,2025-04-12
102391,EE102391,CO003,Jose,Jose,Rivera,jose.rivera@prairieresources.ca,2004-09-18,2023-06-09,2023-06-09,,78ANL2,Business Analyst,ANLYT,RFT,A,Active,PRMRE,115,40,,,,102391_PRMRE,EE102391_CO003,1.0,
102392,EE102392,CO003,Amy,Amy,Sanders,amy.sanders@prairieresources.ca,2001-01-08,2023-06-14,2023-06-14,,77ANL1,Data Analyst,ANLYT,RFT,A,Active,PRMRE,123,40,,,,102392_PRMRE,EE102392_CO003,1.0,
102393,EE102393,CO002,Julie,Julie,Kumar,julie.kumar@westmarkmanufacturing.com,2005-04-12,2023-06-14,2023-06-14,,32IT1,IT Support Technician,IT,RFT,L,Leave of Absence,WSTMF,108,70,100772,"Nguyen, Andrew",andrew.nguyen@northernpipeline.com,102393_WSTMF,EE102393_CO002,1.0,
102394,EE102394,CO002,Lisa,Lisa,Gray,lisa.gray@westmarkmanufacturing.com,1997-12-08,2023-06-15,2023-06-15,,26HR2,HR Generalist,HR,RPT,A,Active,WSTMF,118,40,102377,"Rodriguez, Fatima",fatima.rodriguez@prairieresources.ca,102394_WSTMF,EE102394_CO002,0.73,
102395,EE102395,CO004,Lars,Lars,Flores,lars.flores@alpineconstruction.com,1991-08-27,2023-06-15,2023-06-15,,05ACC1,Accounts Payable Clerk,ACCTG,TAW,A,Active,ALPNC,111,80,100773,"Olsson, Debra",debra.olsson@alpineconstruction.com,102395_ALPNC,EE102395_CO004,1.0,
102396,EE102396,CO002,Astrid,Astrid,Myers,astrid.myers@westmarkmanufacturing.com,2005-04-15,2023-06-16,2023-06-16,,32IT1,IT Support Technician,IT,RPT,T,Terminated,WSTMF,108,150,,,,102396_WSTMF,EE102396_CO002,0.78,2024-05-03
102397,EE102397,CO003,Priya,Priya,Allen,priya.allen@prairieresources.ca,2000-11-24,2023-06-16,2023-06-16,,17CSR5,Customer Service Manager,CSR,RPT,A,Active,PRMRE,115,200,,,,102397_PRMRE,EE102397_CO003,0.78,
102398,EE102398,CO001,Jennifer,Jennifer,Weber,jennifer.weber@northernpipeline.com,2002-06-19,2023-06-16,2023-06-16,,18ENG1,Junior Engineer,ENGR,RFT,T,Terminated,NRTHP,111,190,101390,"Harris, Kenneth",kenneth.harris@northernpipeline.com,102398_NRTHP,EE102398_CO001,1.0,2023-12-25
102399,EE102399,CO004,Jose,Jose,Chen,jose.chen@alpineconstruction.com,1988-10-30,2023-06-16,2023-06-16,,60WHS1,Warehouse Associate,WHSE,RFT,A,Active,ALPNC,116,180,101899,"Patel, Cynthia",cynthia.patel@northernpipeline.com,102399_ALPNC,EE102399_CO004,1.0,
102400,EE102400,CO004,Laura,Laura,Watson,laura.watson@alpineconstruction.com,1990-09-30,2023-06-16,2023-06-16,,14CSR2,Customer Service Specialist,CSR,RFT,A,Active,ALPNC,100,10,102752,"Carter, Michelle",michelle.carter@alpineconstruction.com,102400_ALPNC,EE102400_CO004,1.0,
102401,EE102401,CO001,Samuel,Samuel,Young,samuel.young@northernpipeline.com,1999-05-24,2023-06-16,2023-06-16,,17CSR5,Customer Service Manager,CSR,RFT,A,Active,NRTHP,123,10,,,,102401_NRTHP,EE102401_CO001,1.0,
102402,EE102402,CO002,Mei,Mei,Wagner,mei.wagner@westmarkmanufacturing.com,1989-08-09,2023-06-16,2023-06-16,,01ADM1,Administrative Assistant,ADMIN,TAW,T,Terminated,WSTMF,111,200,101844,"Cox, Frank",frank.cox@alpineconstruction.com,102402_WSTMF,EE102402_CO002,1.0,2023-09-04
102403,EE102403,CO003,Timothy,Timothy,Meyer,timothy.meyer@prairieresources.ca,1997-05-08,2023-06-20,2023-06-20,,33IT2,Systems Administrator,IT,RFT,T,Terminated,PRMRE,124,80,101078,"Cruz, Alexander",alexander.cruz@westmarkmanufacturing.com,102403_PRMRE,EE102403_CO003,1.0,2023-12-03
102404,EE102404,CO004,Patricia,Patricia,Schneider,patricia.schneider@alpineconstruction.com,1994-03-26,2023-06-20,2023-06-20,,15CSR3,Senior Customer Service Specialist,CSR,RFT,A,Active,ALPNC,112,150,,,,102404_ALPNC,EE102404_CO004,1.0,
102405,EE102405,CO002,Olga,Olga,Johansson,olga.johansson@westmarkmanufacturing.com,1974-08-12,2023-06-20,2023-06-20,,25HR1,HR Coordinator,HR,RFT,A,Active,WSTMF,102,30,100967,"Clark, Kenneth",kenneth.clark@prairieresources.ca,102405_WSTMF,EE102405_CO002,1.0,
102406,EE102406,CO002,Alexander,Alexander,Alvarez,alexander.alvarez@westmarkmanufacturing.com,1977-07-08,2023-06-20,2023-06-20,,65TEC1,Field Technician,TECH,RFT,A,Active,WSTMF,107,200,101805,"Jones, Kimberly",kimberly.jones@westmarkmanufacturing.com,102406_WSTMF,EE102406_CO002,1.0,
102407,EE102407,CO003,Priya,Priya,Schulz,priya.schulz@prairieresources.ca,2003-08-26,2023-06-21,2023-06-21,,04ADM4,Executive Assistant,ADMIN,RFT,T,Terminated,PRMRE,117,90,,,,102407_PRMRE,EE102407_CO003,1.0,2024-05-31
102408,EE102408,CO003,Daniel,Daniel,Nelson,daniel.nelson@prairieresources.ca,1982-08-21,2023-06-21,2023-06-21,,25HR1,HR Coordinator,HR,RFT,T,Terminated,PRMRE,115,40,102391,"Rivera, Jose",jose.rivera@prairieresources.ca,102408_PRMRE,EE102408_CO003,1.0,2024-01-19
102409,EE102409,CO001,Linda,Linda,Mitchell,linda.mitchell@northernpipeline.com,1982-08-22,2023-06-23,2023-06-23,,48OPS1,Operations Assistant,OPS,RFT,T,Terminated,NRTHP,116,170,,,,102409_NRTHP,EE102409_CO001,1.0,2024-01-30
102410,EE102410,CO002,Frank,Frank,Hernandez,frank.hernandez@westmarkmanufacturing.com,2002-11-17,2023-06-23,2023-06-23,,67TEC3,Senior Service Technician,TECH,RFT,A,Active,WSTMF,105,200,,,,102410_WSTMF,EE102410_CO002,1.0,
102411,EE102411,CO002,Emily,Emily,Tanaka,emily.tanaka@westmarkmanufacturing.com,1983-03-15,2023-06-23,2023-06-23,,71MKT2,Marketing Specialist,MKTG,RFT,T,Terminated,WSTMF,110,170,,,,102411_WSTMF,EE102411_CO002,1.0,2025-10-24
102412,EE102412,CO003,Anthony,Anthony,Gray,anthony.gray@prairieresources.ca,1975-10-06,2023-06-23,2023-06-23,,50OPS3,Operations Specialist,OPS,CON,A,Active,PRMRE,124,230,,,,102412_PRMRE,EE102412_CO003,1.0,
102413,EE102413,CO003,Michelle,Michelle,Schmidt,michelle.schmidt@prairieresources.ca,2002-09-09,2023-06-23,2023-06-23,,41SAL1,Sales Representative,SALES,RPT,A,Active,PRMRE,124,170,102836,"Alvarez, Deborah",deborah.alvarez@westmarkmanufacturing.com,102413_PRMRE,EE102413_CO003,0.68,
102414,EE102414,CO002,Elizabeth,Elizabeth,Moore,elizabeth.moore@westmarkmanufacturing.com,2001-06-12,2023-06-26,2023-06-26,,60WHS1,Warehouse Associate,WHSE,RFT,T,Terminated,WSTMF,113,110,100425,"Bailey, Sharon",sharon.bailey@northernpipeline.com,102414_WSTMF,EE102414_CO002,1.0,2025-12-31
102415,EE102415,CO001,Brian,Brian,Evans,brian.evans@northernpipeline.com,1980-11-02,2023-06-27,2023-06-27,,25HR1,HR Coordinator,HR,CON,A,Active,NRTHP,113,250,101219,"Sanders, Rebecca",rebecca.sanders@northernpipeline.com,102415_NRTHP,EE102415_CO001,1.0,
102416,EE102416,CO001,Astrid,Astrid,Cook,astrid.cook@northernpipeline.com,1989-05-23,2023-06-27,2023-06-27,,95LEG3,Legal Counsel,LEGAL,RFT,A,Active,NRTHP,103,90,,,,102416_NRTHP,EE102416_CO001,1.0,
102417,EE102417,CO003,Jonathan,Jonathan,Johnson,jonathan.johnson@prairieresources.ca,1986-01-11,2023-06-27,2023-06-27,,08ACC3,Senior Accountant,ACCTG,RFT,A,Active,PRMRE,115,210,100349,"Gutierrez, Paul",paul.gutierrez@prairieresources.ca,102417_PRMRE,EE102417_CO003,1.0,
102418,EE102418,CO002,Amy,Amy,Gomez,amy.gomez@westmarkmanufacturing.com,1988-06-17,2023-06-30,2023-06-30,,41SAL1,Sales Representative,SALES,RFT,T,Terminated,WSTMF,105,50,100385,"Lopez, Larry",larry.lopez@prairieresources.ca,102418_WSTMF,EE102418_CO002,1.0,2023-10-29
102419,EE102419,CO001,Betty,Betty,Miller,betty.miller@northernpipeline.com,1988-02-28,2023-06-30,2023-06-30,,35IT3,Senior Developer,IT,RPT,T,Terminated,NRTHP,112,10,102001,"Perez, Melissa",melissa.perez@northernpipeline.com,102419_NRTHP,EE102419_CO001,0.54,2023-10-19
102420,EE102420,CO003,Patricia,Patricia,Wang,patricia.wang@prairieresources.ca,2005-03-18,2023-06-30,2023-06-30,,07ACC2,Accountant,ACCTG,RFT,A,Active,PRMRE,122,90,,,,102420_PRMRE,EE102420_CO003,1.0,
102421,EE102421,CO002,Jennifer,Jennifer,Johansson,jennifer.johansson@westmarkmanufacturing.com,1981-04-08,2023-06-30,2023-06-30,,02ADM2,Administrative Coordinator,ADMIN,CON,T,Terminated,WSTMF,100,80,100205,"Andersson, Adam",adam.andersson@alpineconstruction.com,102421_WSTMF,EE102421_CO002,1.0,2023-09-10
102422,EE102422,CO003,Matthew,Matthew,Torres,matthew.torres@prairieresources.ca,1980-06-26,2023-07-03,2023-07-03,,90PRO3,Project Manager,PROJ,RPT,A,Active,PRMRE,117,150,,,,102422_PRMRE,EE102422_CO003,0.4,
102423,EE102423,CO003,Cynthia,Cynthia,Gray,cynthia.gray@prairieresources.ca,1993-10-08,2023-07-03,2023-07-03,,78ANL2,Business Analyst,ANLYT,RFT,A,Active,PRMRE,116,180,101899,"Patel, Cynthia",cynthia.patel@northernpipeline.com,102423_PRMRE,EE102423_CO003,1.0,
102424,EE102424,CO004,Dorothy,Dorothy,Reed,dorothy.reed@alpineconstruction.com,1991-08-09,2023-07-05,2023-07-05,,28HR4,HR Business Partner,HR,RFT,A,Active,ALPNC,112,10,,,,102424_ALPNC,EE102424_CO004,1.0,
102425,EE102425,CO003,Ahmed,Ahmed,Karlsson,ahmed.karlsson@prairieresources.ca,2004-11-24,2023-07-06,2023-07-06,,01ADM1,Administrative Assistant,ADMIN,RFT,T,Terminated,PRMRE,105,20,102730,"Wood, George",george.wood@prairieresources.ca,102425_PRMRE,EE102425_CO003,1.0,2023-12-05
102426,EE102426,CO003,Linda,Linda,Karlsson,linda.karlsson@prairieresources.ca,1986-04-22,2023-07-07,2023-07-07,,18ENG1,Junior Engineer,ENGR,RFT,A,Active,PRMRE,102,50,102746,"Castillo, Nathan",nathan.castillo@alpineconstruction.com,102426_PRMRE,EE102426_CO003,1.0,
102427,EE102427,CO002,Charles,Charles,Clark,charles.clark@westmarkmanufacturing.com,1985-09-26,2023-07-07,2023-07-07,,81ANL5,Analytics Manager,ANLYT,RFT,T,Terminated,WSTMF,106,160,,,,102427_WSTMF,EE102427_CO002,1.0,2025-11-06
102428,EE102428,CO003,Frank,Frank,Watson,frank.watson@prairieresources.ca,1991-07-19,2023-07-07,2023-07-07,,02ADM2,Administrative Coordinator,ADMIN,RFT,T,Terminated,PRMRE,123,30,,,,102428_PRMRE,EE102428_CO003,1.0,2024-01-30
102429,EE102429,CO001,Joyce,Joyce,James,joyce.james@northernpipeline.com,1980-07-06,2023-07-10,2023-07-10,,34IT2,Software Developer,IT,RFT,A,Active,NRTHP,123,130,100445,"Gonzalez, Ingrid",ingrid.gonzalez@northernpipeline.com,102429_NRTHP,EE102429_CO001,1.0,
102430,EE102430,CO002,Scott,Scott,Bennett,scott.bennett@westmarkmanufacturing.com,1995-06-13,2023-07-12,2023-07-12,,33IT2,Systems Administrator,IT,RFT,T,Terminated,WSTMF,124,250,,,,102430_WSTMF,EE102430_CO002,1.0,2023-11-27
102431,EE102431,CO004,Steven,Steven,Nilsson,steven.nilsson@alpineconstruction.com,1986-06-10,2023-07-12,2023-07-12,,41SAL1,Sales Representative,SALES,RFT,A,Active,ALPNC,104,40,100700,"Jackson, Tyler",tyler.jackson@westmarkmanufacturing.com,102431_ALPNC,EE102431_CO004,1.0,
102432,EE102432,CO001,Margaret,Margaret,Cruz,margaret.cruz@northernpipeline.com,2002-07-03,2023-07-12,2023-07-12,,45SAL5,Sales Manager,SALES,RPT,A,Active,NRTHP,104,90,,,,102432_NRTHP,EE102432_CO001,0.74,
102433,EE102433,CO003,Wei,Wei,Hernandez,wei.hernandez@prairieresources.ca,1992-04-12,2023-07-12,2023-07-12,,06ACC1,Accounts Receivable Clerk,ACCTG,RFT,T,Terminated,PRMRE,102,120,100740,"Foster, Betty",betty.foster@northernpipeline.com,102433_PRMRE,EE102433_CO003,1.0,2023-10-13
102434,EE102434,CO003,Christine,Christine,Torres,christine.torres@prairieresources.ca,1992-12-16,2023-07-13,2023-07-13,,55TRD1,Apprentice Technician,TRD,RFT,T,Terminated,PRMRE,100,210,101401,"Allen, Daniel",daniel.allen@prairieresources.ca,102434_PRMRE,EE102434_CO003,1.0,2023-07-14
102435,EE102435,CO003,Mei,Mei,Reed,mei.reed@prairieresources.ca,1988-10-20,2023-07-13,2023-07-13,,78ANL2,Business Analyst,ANLYT,RFT,A,Active,PRMRE,123,120,,,,102435_PRMRE,EE102435_CO003,1.0,
102436,EE102436,CO002,Laura,Laura,Campbell,laura.campbell@westmarkmanufacturing.com,1995-01-25,2023-07-14,2023-07-14,,04ADM4,Executive Assistant,ADMIN,RFT,A,Active,WSTMF,111,120,,,,102436_WSTMF,EE102436_CO002,1.0,
102437,EE102437,CO002,Gary,Gary,Hill,gary.hill@westmarkmanufacturing.com,1993-06-17,2023-07-14,2023-07-14,,56TRD2,Journeyman Technician,TRD,RFT,T,Terminated,WSTMF,111,250,102191,"Green, Cynthia",cynthia.green@alpineconstruction.com,102437_WSTMF,EE102437_CO002,1.0,2025-08-13
102438,EE102438,CO001,Dorothy,Dorothy,Kumar,dorothy.kumar@northernpipeline.com,1983-04-03,2023-07-14,2023-07-14,,42SAL2,Account Executive,SALES,RFT,A,Active,NRTHP,117,30,,,,102438_NRTHP,EE102438_CO001,1.0,
102439,EE102439,CO001,Ruth,Ruth,Harris,ruth.harris@northernpipeline.com,1995-12-16,2023-07-17,2023-07-17,,55TRD1,Apprentice Technician,TRD,RFT,T,Terminated,NRTHP,103,100,102842,"Diaz, Kevin",kevin.diaz@northernpipeline.com,102439_NRTHP,EE102439_CO001,1.0,2025-10-28
102440,EE102440,CO004,Mark,Mark,Kelly,mark.kelly@alpineconstruction.com,2005-03-20,2023-07-17,2023-07-17,,91PRO4,Senior Project Manager,PROJ,RFT,A,Active,ALPNC,111,70,,,,102440_ALPNC,EE102440_CO004,1.0,
102441,EE102441,CO003,Stephanie,Stephanie,Allen,stephanie.allen@prairieresources.ca,1974-07-14,2023-07-17,2023-07-17,,78ANL2,Business Analyst,ANLYT,RFT,A,Active,PRMRE,124,220,100427,"Brown, David",david.brown@westmarkmanufacturing.com,102441_PRMRE,EE102441_CO003,1.0,
102442,EE102442,CO004,Justin,Justin,Persson,justin.persson@alpineconstruction.com,1978-03-16,2023-07-17,2023-07-17,,34IT2,Software Developer,IT,RFT,T,Terminated,ALPNC,100,180,,,,102442_ALPNC,EE102442_CO004,1.0,2025-04-10
102443,EE102443,CO003,Jeffrey,Jeffrey,Turner,jeffrey.turner@prairieresources.ca,2003-12-28,2023-07-18,2023-07-18,,07ACC2,Accountant,ACCTG,CON,A,Active,PRMRE,105,220,,,,102443_PRMRE,EE102443_CO003,1.0,
102444,EE102444,CO004,Rachel,Rachel,Gutierrez,rachel.gutierrez@alpineconstruction.com,1985-05-13,2023-07-18,2023-07-18,,70MKT1,Marketing Coordinator,MKTG,RFT,A,Active,ALPNC,100,90,100821,"Morales, Catherine",catherine.morales@alpineconstruction.com,102444_ALPNC,EE102444_CO004,1.0,
